,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
11,GoldenDog,0x6aa493050427c7af81d38f19fd6b4f5dd3a75e3b,https://etherscan.io/token/0x6aa493050427c7af81d38f19fd6b4f5dd3a75e3b,Etherium,22/06/2021 15:09:16,786520721400,1 (0.00%),1,18,New
12,Vibrator,0xd74d945790509015e9b129cf16342ca4494fcc28,https://etherscan.io/token/0xd74d945790509015e9b129cf16342ca4494fcc28,Etherium,22/06/2021 15:09:16,1000000000000,527,1541,9,New
13,Sion,0xe8d1efd0c95011298e9a30143a0182c06b45ff5d,https://etherscan.io/token/0xe8d1efd0c95011298e9a30143a0182c06b45ff5d,Etherium,22/06/2021 15:09:16,1000000000000,289 ( -1.724%),539,9,New
14,BZZ,0x19062190b1925b5b6689d7073fdfc8c2976ef8cb,https://etherscan.io/token/0x19062190b1925b5b6689d7073fdfc8c2976ef8cb,Etherium,22/06/2021 15:09:16,70914909.9027395237446413,8579 ( 50.502%),23659,16,New
15,ROSA,0x17d1823bd5e96e76e822ab42b61d348302e072d5,https://etherscan.io/token/0x17d1823bd5e96e76e822ab42b61d348302e072d5,Etherium,22/06/2021 15:09:16,2000000,1 (0.00%),1,18,New
16,AKB48_Finance,0x7d8a133b3fdda2bdc340b6402943110dae3f299e,https://etherscan.io/token/0x7d8a133b3fdda2bdc340b6402943110dae3f299e,Etherium,22/06/2021 15:09:16,1000000000000,70,340,9,New
17,Official Mars Token,0x4e30910845f0cb4f66781b35c832eafc09774022,https://etherscan.io/token/0x4e30910845f0cb4f66781b35c832eafc09774022,Etherium,22/06/2021 15:09:16,5000000000000,22,95,18,New
18,ePlatinum,0x57b3140f522a3ef2f98c046f78e0d03075908591,https://etherscan.io/token/0x57b3140f522a3ef2f98c046f78e0d03075908591,Etherium,22/06/2021 15:09:16,3018199117.260230741645731984,226,1342,18,New
19,Football Inu,0x48a3d9510f7c2aa61a285ccb4eaa5ba072692468,https://etherscan.io/token/0x48a3d9510f7c2aa61a285ccb4eaa5ba072692468,Etherium,22/06/2021 15:09:16,1000000000000,1109,3820,9,New
20,Cookie Inu,0x22709596fc3c3f3ad865b5a52f66af156aca32a9,https://etherscan.io/token/0x22709596fc3c3f3ad865b5a52f66af156aca32a9,Etherium,22/06/2021 15:09:16,100000000000000000,26,57,9,New
21,Zet Inu,0xbc130b1cd40c722f54baaa1c92651dd630d73d99,https://etherscan.io/token/0xbc130b1cd40c722f54baaa1c92651dd630d73d99,Etherium,22/06/2021 15:09:16,1000000000000,310,1172,9,New
22,Nabox,0x630bc7dd0abfc2d196289ce09db947dd2cafae7c,https://etherscan.io/token/0x630bc7dd0abfc2d196289ce09db947dd2cafae7c,Etherium,22/06/2021 15:09:16,20628974776.794266628431275991,244 ( -2.869%),775,18,New
23,Gucci_Inu,0xcdd475d3e64ef21b5dd8b9920143d5b0b19f42c2,https://etherscan.io/token/0xcdd475d3e64ef21b5dd8b9920143d5b0b19f42c2,Etherium,22/06/2021 15:09:16,1000000000000000,2,3,9,New
24,MansionCash,0x4a013d18330880167a2507bc7b2a90bd2c912ec7,https://etherscan.io/token/0x4a013d18330880167a2507bc7b2a90bd2c912ec7,Etherium,22/06/2021 15:09:16,98506129548726.873378506,168,967,9,New
25,Vara  Inu,0xb798ab0b48a9fd695e9e3b501ecab7a2fac4a6c2,https://etherscan.io/token/0xb798ab0b48a9fd695e9e3b501ecab7a2fac4a6c2,Etherium,22/06/2021 15:09:16,1000000000000000,17,31,18,New
26,Be Loaded Finance,0xa1b6fc4f2ab4e41c49e92121dc3a1ebc7549b695,https://etherscan.io/token/0xa1b6fc4f2ab4e41c49e92121dc3a1ebc7549b695,Etherium,22/06/2021 15:09:16,1000000000,33,47,18,New
27,Rolar  Inu,0x31925997851d0516f3d603150b2ee00b41ba899c,https://etherscan.io/token/0x31925997851d0516f3d603150b2ee00b41ba899c,Etherium,22/06/2021 15:09:16,1000000000000000,14,22,18,New
28,Rising Inu,0x23a76287b0a1f96d2409dacd35d1cdc5d90d7b1d,https://etherscan.io/token/0x23a76287b0a1f96d2409dacd35d1cdc5d90d7b1d,Etherium,22/06/2021 15:09:16,200000000000000,7,13,5,New
29,PolkaDoge,0x339a112b5919bcf5311cda0fe176cc69b67008cc,https://etherscan.io/token/0x339a112b5919bcf5311cda0fe176cc69b67008cc,Etherium,22/06/2021 15:09:16,1000000000000000,42 ( -4.762%),107,9,New
30,DUMB Token,0xbc2878faa8a634ab92b1e8194cca9a88db52e8df,https://etherscan.io/token/0xbc2878faa8a634ab92b1e8194cca9a88db52e8df,Etherium,22/06/2021 15:09:16,123456789,13,17,18,New
31,Ever Rising Inu,0xe0fe35312c8c8a2d5a70bd594ec8e6335f6b45dd,https://etherscan.io/token/0xe0fe35312c8c8a2d5a70bd594ec8e6335f6b45dd,Etherium,22/06/2021 15:09:16,500000000000000,82,179,5,New
32,Hishu Inu Finance,0x89c58d698066c84caede98640fcd1ed01d74fe50,https://etherscan.io/token/0x89c58d698066c84caede98640fcd1ed01d74fe50,Etherium,22/06/2021 15:09:16,1000000000000000,53,83,9,New
33,EtherDog,0x253d91dd6ea22d0d50220fd84ccba14047e5e644,https://etherscan.io/token/0x253d91dd6ea22d0d50220fd84ccba14047e5e644,Etherium,22/06/2021 15:09:16,1000000000000000,32,51,9,New
34,Konomi Inu,0x1ddc2516f7799710507c09a0df244f94bf04c285,https://etherscan.io/token/0x1ddc2516f7799710507c09a0df244f94bf04c285,Etherium,22/06/2021 15:09:16,1000000000000,4,6,18,New
35,SuperAidi Inu,0x161eeb1463b26dd81f07e94076f2175dd3be052a,https://etherscan.io/token/0x161eeb1463b26dd81f07e94076f2175dd3be052a,Etherium,22/06/2021 15:09:16,1000000000000,97,125,18,New
36,Quilboar Coin,0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,https://etherscan.io/token/0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,Etherium,22/06/2021 15:09:16,50000000000,21,25,18,New
37,Thunder Finance,0x4519817b4801c39936d4e5b793cf93eeaf5c6936,https://etherscan.io/token/0x4519817b4801c39936d4e5b793cf93eeaf5c6936,Etherium,22/06/2021 15:09:16,1000000000000000,36,64,9,New
38,Wrapped BCH,0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,https://etherscan.io/token/0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,Etherium,22/06/2021 15:09:16,21000000,8,18,18,New
39,EverRiseCoin,0x61548411dfa6e522b7e5b83e1f85291b017312ea,https://etherscan.io/token/0x61548411dfa6e522b7e5b83e1f85291b017312ea,Etherium,22/06/2021 15:09:16,1000000000000000,34,35,18,New
40,BotzCoin,0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,https://etherscan.io/token/0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,Etherium,22/06/2021 15:09:16,999999999999999,10,29,18,New
41,Ape Finance ð¦,0xefb0e363fec9e04999a9b8803421d27765258ffd,https://etherscan.io/token/0xefb0e363fec9e04999a9b8803421d27765258ffd,Etherium,22/06/2021 15:09:16,1000000000000000,65,387,9,New
42,eHODL,0xcccdb294b52fc00051bf694fc798efee33bc0358,https://etherscan.io/token/0xcccdb294b52fc00051bf694fc798efee33bc0358,Etherium,22/06/2021 15:09:16,1000000000000,11,13,18,New
43,Phoenix Token,0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,https://etherscan.io/token/0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,Etherium,22/06/2021 15:09:16,50000000000,38,45,18,New
44,SafeBear,0x281fbb8cf9e988953237ea4db8b9e255f28ac703,https://etherscan.io/token/0x281fbb8cf9e988953237ea4db8b9e255f28ac703,Etherium,22/06/2021 15:09:16,1000000000000,6,8,18,New
45,Hungry Kitty ð±ð£,0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,https://etherscan.io/token/0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,Etherium,22/06/2021 15:09:16,100000000000000000,190,548,9,New
46,ForeverUp,0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,https://etherscan.io/token/0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,Etherium,22/06/2021 15:09:16,1000000000000,1330,5125,9,New
47,100x,0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,https://etherscan.io/token/0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,Etherium,22/06/2021 15:09:16,100000000000000000,10,24,9,New
48,DogCatcher,0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,https://etherscan.io/token/0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,Etherium,22/06/2021 15:09:16,199999999999999.9983,78,367,18,New
49,Fat Cow,0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,https://etherscan.io/token/0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,Etherium,22/06/2021 15:09:16,1000000000,33,47,18,New
50,Geisha Token,0x68fc940b9c271e32833c488f91fe81f8f9383ae5,https://etherscan.io/token/0x68fc940b9c271e32833c488f91fe81f8f9383ae5,Etherium,22/06/2021 15:09:16,100000000000000,29,70,9,New
51,North Korea Token,0x61e2588417a835405105771a585a43bc4a41e782,https://etherscan.io/token/0x61e2588417a835405105771a585a43bc4a41e782,Etherium,22/06/2021 15:09:16,28500000000,2,2,18,New
52,ForeverUp,0xadd61ba28f0912f51593d7778309445f2abfd1d7,https://etherscan.io/token/0xadd61ba28f0912f51593d7778309445f2abfd1d7,Etherium,22/06/2021 15:09:16,10000000000000,18,23,18,New
53,MoonKat,0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,https://etherscan.io/token/0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,Etherium,22/06/2021 15:09:16,1000000000000000,12,13,18,New
54,Atomic Doge,0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,https://etherscan.io/token/0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,Etherium,22/06/2021 15:09:16,1000000000000,85,446,9,New
55,SHIBAMAX INU,0xa9aa1921537da0138b61331b4b246aacbd9abaa0,https://etherscan.io/token/0xa9aa1921537da0138b61331b4b246aacbd9abaa0,Etherium,22/06/2021 15:09:16,100000000000000,13,32,18,New
56,Chocolate Shiba t.me/ChocolateShiba,0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,https://etherscan.io/token/0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,Etherium,22/06/2021 15:09:16,1000000000000100000000000,31,42,18,New
57,bounty,0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,https://etherscan.io/token/0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,Etherium,22/06/2021 15:09:16,1000000000000000,3,3,18,New
58,ð SUPERSTAR|,0x060a890048dcb6d39f3f30066fab3d874d24ca48,https://etherscan.io/token/0x060a890048dcb6d39f3f30066fab3d874d24ca48,Etherium,22/06/2021 15:09:16,100000000000,14,47,18,New
59,DogstonksPro (dogstonks.com),0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,https://etherscan.io/token/0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,Etherium,22/06/2021 15:09:16,1000000000000,1087,3637,18,New
60,ForeverUpToken,0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,https://etherscan.io/token/0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,Etherium,22/06/2021 15:09:16,1000000000000,6,11,18,New
61,Shuukyuu Shoujo,0xf42006c90a2cb670694887e473af16154f6858f8,https://etherscan.io/token/0xf42006c90a2cb670694887e473af16154f6858f8,Etherium,22/06/2021 15:09:16,1000000000000,586,2597,9,New
62,Doge Superhero,0x40428f31a6765a7985786fd0427be366cee691f3,https://etherscan.io/token/0x40428f31a6765a7985786fd0427be366cee691f3,Etherium,22/06/2021 15:09:16,10000000000000,13,20,18,New
63,Miko,0xe0ed41628fa610f525a989e847a0099f22bc7681,https://etherscan.io/token/0xe0ed41628fa610f525a989e847a0099f22bc7681,Etherium,22/06/2021 15:09:16,100000000000000,19,28,18,New
64,eDiamondHands,0xa08db18d7c633871477887cf9db77e63bb69cf74,https://etherscan.io/token/0xa08db18d7c633871477887cf9db77e63bb69cf74,Etherium,22/06/2021 15:09:16,1000000000000,852,3910,9,New
65,Tom Inu,0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,https://etherscan.io/token/0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,Etherium,22/06/2021 15:09:16,1733820000000,658,2841,9,New
66,Shiba Chocolate | t.me/ShibaChocolate,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,https://etherscan.io/token/0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,Etherium,22/06/2021 15:09:16,1000000000000000,778,4667,9,New
67,Conjure,0x00a55375002f3cda400383f479e7cd57bad029a9,https://etherscan.io/token/0x00a55375002f3cda400383f479e7cd57bad029a9,Etherium,22/06/2021 15:09:16,10000000,101 (0.00%),1065,18,New
68,Guacamole,0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,https://etherscan.io/token/0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,Etherium,22/06/2021 15:09:16,1500000000,5,7,3,New
69,Calendula Finance,0x6bb489c26db43c30ebbccd38b26fc2def943e99f,https://etherscan.io/token/0x6bb489c26db43c30ebbccd38b26fc2def943e99f,Etherium,22/06/2021 15:09:16,800000000,18,26,5,New
70,GivingToServices SVS,0x7ca62545a380e7d71f8f5cfa14b9211002075930,https://etherscan.io/token/0x7ca62545a380e7d71f8f5cfa14b9211002075930,Etherium,22/06/2021 15:09:16,10000000000,1447 ( 0.069%),1509,18,New
71,Precharge,0x2925c2a312a4934fd695fab72b1e425cc41978f2,https://etherscan.io/token/0x2925c2a312a4934fd695fab72b1e425cc41978f2,Etherium,22/06/2021 15:09:16,10000000000,118,225,18,New
72,SHIBAIR INU,0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,https://etherscan.io/token/0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,Etherium,22/06/2021 15:09:16,10000000000000,51,60,18,New
73,https://t.me/Diamond_Hand100X,0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,https://etherscan.io/token/0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,Etherium,22/06/2021 15:09:16,100000000000000000000000000000,46,357,18,New
74,Dragon Coin,0x58289c502edb49b4a535c464499a342ce3ca3416,https://etherscan.io/token/0x58289c502edb49b4a535c464499a342ce3ca3416,Etherium,22/06/2021 15:09:16,50000000000,20,24,18,New
75,Ethereum Wet Ass Pussy,0x9072023239dc70a121b7cb62dfca2a500d1ce559,https://etherscan.io/token/0x9072023239dc70a121b7cb62dfca2a500d1ce559,Etherium,22/06/2021 15:09:16,100000000000000,119,445,9,New
76,Thirsty Camel,0xf865dd74167e07dcb1a3b5124f43b935184553cc,https://etherscan.io/token/0xf865dd74167e07dcb1a3b5124f43b935184553cc,Etherium,22/06/2021 15:09:16,1000000000,48,76,18,New
77,SpaceX,0x8976f31100c6381c99a2fac61e6a598f41687955,https://etherscan.io/token/0x8976f31100c6381c99a2fac61e6a598f41687955,Etherium,22/06/2021 15:09:16,100000000000,5,9,18,New
78,Raichu,0xda1c18bf25ca69fca7d0d75184d2fc6bd3a14ec8,https://etherscan.io/token/0xda1c18bf25ca69fca7d0d75184d2fc6bd3a14ec8,Etherium,22/06/2021 15:09:16,1000000000000000,50,415,9,New
79,Scrooge McDuck,0x0b6d6f64bcf965417afe6dbc800b4958ce01fd6b,https://etherscan.io/token/0x0b6d6f64bcf965417afe6dbc800b4958ce01fd6b,Etherium,22/06/2021 15:09:16,50000000000,25,33,18,New
80,Shiba Cigarettes,0x4708e59fe1010f4ec27d6a8851edb18bee7f3328,https://etherscan.io/token/0x4708e59fe1010f4ec27d6a8851edb18bee7f3328,Etherium,22/06/2021 15:09:16,100000000000000,125,499,9,New
81,MoonRise,0x5c2d8e1a95acbf838afd0237ec6863fd94940b10,https://etherscan.io/token/0x5c2d8e1a95acbf838afd0237ec6863fd94940b10,Etherium,22/06/2021 15:09:16,1000000000000000,13,14,18,New
82,EverMusk,0x2f49e5b77f3ba99e85b87412cdf1bd8ff12a95fc,https://etherscan.io/token/0x2f49e5b77f3ba99e85b87412cdf1bd8ff12a95fc,Etherium,22/06/2021 15:09:16,1000000000000000,25,28,18,New
83,PUNTU,0xe394b81dd266b14bf781afb000a98ac498fe2e10,https://etherscan.io/token/0xe394b81dd266b14bf781afb000a98ac498fe2e10,Etherium,22/06/2021 15:09:16,100000000000000000,91,139,9,New
84,Timeless Inu,0x96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,https://etherscan.io/token/0x96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,Etherium,22/06/2021 15:09:16,20000000000,8,11,5,New
85,Cyber Shiba Inu (cybershiba.finance),0x3ae168c6ea1ca3032733cd35a17bf5330da78f78,https://etherscan.io/token/0x3ae168c6ea1ca3032733cd35a17bf5330da78f78,Etherium,22/06/2021 15:09:16,10900900000000000,74,152,18,New
86,HungryShibaInu,0xa7d5c2edbccf83259675c3832ab4dfd2363a9ad3,https://etherscan.io/token/0xa7d5c2edbccf83259675c3832ab4dfd2363a9ad3,Etherium,22/06/2021 15:09:16,1000000000000,231,893,9,New
87,BearTears,0x826eb69cfb247166c63f4fa737c365b0d7c274a6,https://etherscan.io/token/0x826eb69cfb247166c63f4fa737c365b0d7c274a6,Etherium,22/06/2021 15:09:16,1000000000000,10,43,9,New
88,MusubiFOMO,0xc3596dd4c28e6a792b08c6f657cda5b3936b09cd,https://etherscan.io/token/0xc3596dd4c28e6a792b08c6f657cda5b3936b09cd,Etherium,22/06/2021 15:09:16,100000000000000,4,8,18,New
89,Jungle Token,0xbfc7546452c89ce5c5435663d78d1e20d18a8241,https://etherscan.io/token/0xbfc7546452c89ce5c5435663d78d1e20d18a8241,Etherium,22/06/2021 15:09:16,100000000,52,126,18,New
90,Builda Inu,0x9d52dde1b84264fe42faffa58741842e4d6af02e,https://etherscan.io/token/0x9d52dde1b84264fe42faffa58741842e4d6af02e,Etherium,22/06/2021 15:09:16,1000000000000,129,622,9,New
91,Musubi,0x8ee04e1e9400d4e2091ff3a46509e246e2f34542,https://etherscan.io/token/0x8ee04e1e9400d4e2091ff3a46509e246e2f34542,Etherium,22/06/2021 15:09:16,1000000000000,1810,9403,9,New
92,Serium Investing,0xdf21dcbbc4f47982ad628619d0b78d8ff694dd79,https://etherscan.io/token/0xdf21dcbbc4f47982ad628619d0b78d8ff694dd79,Etherium,22/06/2021 15:09:16,1000000000000,1,2,9,New
93,Yellow Stone,0x54a68f4d604fcc185acd238572d12a984d9b55b0,https://etherscan.io/token/0x54a68f4d604fcc185acd238572d12a984d9b55b0,Etherium,22/06/2021 15:09:16,1000000000,24,36,18,New
94,Robo Shiba,0x452e2717571395173e2598e5a509a3d55083b592,https://etherscan.io/token/0x452e2717571395173e2598e5a509a3d55083b592,Etherium,22/06/2021 15:09:16,1000000000000,325,1486,9,New
95,ShibNinja (t.me/shibninja),0x836a4265c7b0e73d1caf5e29cad08d8355737589,https://etherscan.io/token/0x836a4265c7b0e73d1caf5e29cad08d8355737589,Etherium,22/06/2021 15:09:16,1000000000000,8,20,9,New
96,AurusDeFi,0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,https://etherscan.io/token/0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,Etherium,22/06/2021 15:09:16,30000000,225 (0.00%),315,18,New
97,BoringDAO,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,https://etherscan.io/token/0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,Etherium,22/06/2021 15:09:16,196502879.38151361258383,195 ( 4.615%),1774,18,New
98,Switcheo,0xb4371da53140417cbb3362055374b10d97e420bb,https://etherscan.io/token/0xb4371da53140417cbb3362055374b10d97e420bb,Etherium,22/06/2021 15:09:16,4829357.09684977,11 ( 9.091%),40,8,New
99,Evanesco Network,0xd6caf5bd23cf057f5fccce295dcc50c01c198707,https://etherscan.io/token/0xd6caf5bd23cf057f5fccce295dcc50c01c198707,Etherium,22/06/2021 15:09:16,40000000,4693 ( -0.085%),7759,18,New
100,Dragon INU,0xb0af87f2bf461f2e216286e1279af0ede9b36398,https://bscscan.com/token/0xb0af87f2bf461f2e216286e1279af0ede9b36398,Binance,22/06/2021 15:24:46,1000000000000,13,21,9,New
101,NFTKishu,0x636b60307af1080f76c609e2bcb138cead00f146,https://bscscan.com/token/0x636b60307af1080f76c609e2bcb138cead00f146,Binance,22/06/2021 15:24:46,100000000000000,10,15,9,New
102,Diamond Path,0x2c1806393ee6da05be058521121873834cc86b4d,https://bscscan.com/token/0x2c1806393ee6da05be058521121873834cc86b4d,Binance,22/06/2021 15:24:46,10000000000,12,17,9,New
103,MUFC Fan Token,0x2f0b0434fb72bd244b7f102d1fc9c2d721946a3d,https://bscscan.com/token/0x2f0b0434fb72bd244b7f102d1fc9c2d721946a3d,Binance,22/06/2021 15:24:46,74140,48,65,18,New
104,GameEight,0xc026043d5bddc193deb4b0707432ddd794654ae9,https://bscscan.com/token/0xc026043d5bddc193deb4b0707432ddd794654ae9,Binance,22/06/2021 15:24:46,100000000000000000,27,60,9,New
105,Viagra,0x4d1579f6692a944da89aff6abac32a757b124d5f,https://bscscan.com/token/0x4d1579f6692a944da89aff6abac32a757b124d5f,Binance,22/06/2021 15:24:46,10000000000000,21,42,8,New
106,Silkroad,0x845c4e43e140f851b408d40bd473884f8fa4697e,https://bscscan.com/token/0x845c4e43e140f851b408d40bd473884f8fa4697e,Binance,22/06/2021 15:24:46,1000000000000000,112,511,9,New
107,KangaBoxer,0xc655b475ac84daecc7c0a9d672b501d58867c7e8,https://bscscan.com/token/0xc655b475ac84daecc7c0a9d672b501d58867c7e8,Binance,22/06/2021 15:24:46,1000000000000000,51,637,9,New
108,Holy Panda,0x9b89f65755eadec9405618789a77545c143e36a3,https://bscscan.com/token/0x9b89f65755eadec9405618789a77545c143e36a3,Binance,22/06/2021 15:24:46,1000000000000000,27,295,9,New
109,DiamondDoge,0x357d3aaf4d56438f96d3ccf4a02391cf3f900024,https://bscscan.com/token/0x357d3aaf4d56438f96d3ccf4a02391cf3f900024,Binance,22/06/2021 15:24:46,978064797868520.274337,133,1603,18,New
110,WolfyToken,0x21a3440ce7d17c7c9af110431af45a51a0fc55bc,https://bscscan.com/token/0x21a3440ce7d17c7c9af110431af45a51a0fc55bc,Binance,22/06/2021 15:24:46,958154317.814281,560,1394,18,New
111,CoolDoge,0x74fdf8c4c0059fcea40581c46b7fc07391cac455,https://bscscan.com/token/0x74fdf8c4c0059fcea40581c46b7fc07391cac455,Binance,22/06/2021 15:24:46,1000000000000000,7,9,18,New
112,Skelgon,0x5cf5a6cd182e838af3999d79f8d145c49d129d82,https://bscscan.com/token/0x5cf5a6cd182e838af3999d79f8d145c49d129d82,Binance,22/06/2021 15:24:46,100000000000000,12,23,9,New
113,Nft Kishu,0x0d5431d6bbfe5f8d810dd0ed4bc7daf194289c8a,https://bscscan.com/token/0x0d5431d6bbfe5f8d810dd0ed4bc7daf194289c8a,Binance,22/06/2021 15:24:46,1000000000000,11,31,9,New
114,PandaSwap,0x0a60a7abcb4a306ed12ea1135ec1afd33def438e,https://bscscan.com/token/0x0a60a7abcb4a306ed12ea1135ec1afd33def438e,Binance,22/06/2021 15:24:46,1000000000000000,43,126,9,New
115,HopeSeeker,0xeba60cead8262b0b24d85162c255892e216f1977,https://bscscan.com/token/0xeba60cead8262b0b24d85162c255892e216f1977,Binance,22/06/2021 15:24:46,1000000000000,11,39,18,New
116,Evergreen Token,0xa0e34d258118a14cef28838fa79fd68274e8ac61,https://bscscan.com/token/0xa0e34d258118a14cef28838fa79fd68274e8ac61,Binance,22/06/2021 15:24:46,1000000000000000,797,3069,9,New
117,BabydragonCoin,0x59d924be0d6400e9437c5da5b9f8db71b643abcc,https://bscscan.com/token/0x59d924be0d6400e9437c5da5b9f8db71b643abcc,Binance,22/06/2021 15:24:46,1000000000000,9,20,18,New
118,Blood Bag,0x63fbd55b6ed4e3e5e37e775afb23b3bd6466da88,https://bscscan.com/token/0x63fbd55b6ed4e3e5e37e775afb23b3bd6466da88,Binance,22/06/2021 15:24:46,10000000000,19,45,9,New
119,Skull Face Shiba,0x8d5a745e99bb91ff073b475b1f41f66575905b61,https://bscscan.com/token/0x8d5a745e99bb91ff073b475b1f41f66575905b61,Binance,22/06/2021 15:24:46,1000000000000000,50,180,18,New
120,HACHIKO,0xe7eb23a1e27915075d994f451bc7cecf1df5d727,https://bscscan.com/token/0xe7eb23a1e27915075d994f451bc7cecf1df5d727,Binance,22/06/2021 15:24:46,1000000000000000,10,10,9,New
121,Ridotto,0xa2c75a7bc9a8f47ba1db3bb2a605ad998aa4db0f,https://bscscan.com/token/0xa2c75a7bc9a8f47ba1db3bb2a605ad998aa4db0f,Binance,22/06/2021 15:24:46,10000000000000,14,21,8,New
