,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
123,SQUIDPAW,0x221435a065b1f63d67f65a7059a064dc5f1a4936,https://bscscan.com/token/0x221435a065b1f63d67f65a7059a064dc5f1a4936,Binance,21/06/2021 17:59:06,1000000000000000,15,31,9,New
124,SoulKing,0x0060a01c3a423f406bd50d556e1fba43ec53341d,https://bscscan.com/token/0x0060a01c3a423f406bd50d556e1fba43ec53341d,Binance,21/06/2021 17:59:06,1000000000000000,85,359,9,New
125,CrossWallet,0xb4084b27fc030533121ec36387a6ba24f0737586,https://bscscan.com/token/0xb4084b27fc030533121ec36387a6ba24f0737586,Binance,21/06/2021 17:59:06,1000000000,8,10,10,New
126,CRYPTO MOON SHOTS ,0x92c7a486fefafcf372c1f82f957b9d5cd05e115d,https://bscscan.com/token/0x92c7a486fefafcf372c1f82f957b9d5cd05e115d,Binance,21/06/2021 17:59:06,80000000000,33,115,18,New
127,Shikoku Inu,0x06c90989de9f27737381d446437a22940bc802da,https://bscscan.com/token/0x06c90989de9f27737381d446437a22940bc802da,Binance,21/06/2021 17:59:06,1000000000000000,5,10,18,New
128,Aqua Duck,0xfc9728b9794b8f2634ce65151a162803397238a6,https://bscscan.com/token/0xfc9728b9794b8f2634ce65151a162803397238a6,Binance,21/06/2021 17:59:06,1000000000000,14,46,9,New
129,BigTits,0x629321902ec5f8a60edcb9f4265be41d39e43e76,https://bscscan.com/token/0x629321902ec5f8a60edcb9f4265be41d39e43e76,Binance,21/06/2021 17:59:06,100000000000000,9,23,9,New
130,OXgen,0xd502f6059b2698c59a31da866d8bf55b3a348cfc,https://bscscan.com/token/0xd502f6059b2698c59a31da866d8bf55b3a348cfc,Binance,21/06/2021 17:59:06,100000000000000,11,29,9,New
131,Atomic,0xca5d1da84b6ce82f092a2164efbe06ede882fd45,https://bscscan.com/token/0xca5d1da84b6ce82f092a2164efbe06ede882fd45,Binance,21/06/2021 17:59:06,1000000000000000000,20,43,9,New
132,Joker,0x81b156eca57f83f66d990a04b7b923ad5dae609a,https://bscscan.com/token/0x81b156eca57f83f66d990a04b7b923ad5dae609a,Binance,21/06/2021 17:59:06,1000000000000000,11,32,9,New
133,Nexamoon,0x172326fc3ec05d25f6ffbb554b7362bbc30cfe1a,https://bscscan.com/token/0x172326fc3ec05d25f6ffbb554b7362bbc30cfe1a,Binance,21/06/2021 17:59:06,100000000000000000,46,160,9,New
134,Baby EverRise,0xd0ae1e0418551a5f77b7f0f754bd7f41f1f0c786,https://bscscan.com/token/0xd0ae1e0418551a5f77b7f0f754bd7f41f1f0c786,Binance,21/06/2021 17:59:06,1000000000000000,7,23,9,New
135,RabbitHouse,0x048692e46ea55c563edebd10b98e32ace8e2d329,https://bscscan.com/token/0x048692e46ea55c563edebd10b98e32ace8e2d329,Binance,21/06/2021 17:59:06,100000000000000000,10,32,9,New
136,PowerBalloon,0xc13eae9c53812f9e59fbb5154263e55b4683cd54,https://bscscan.com/token/0xc13eae9c53812f9e59fbb5154263e55b4683cd54,Binance,21/06/2021 17:59:06,1000000000000000,10,40,0,New
137,SafeHamster,0xb21b6a4b6239ee48a98434b4a326a902b2bff26d,https://bscscan.com/token/0xb21b6a4b6239ee48a98434b4a326a902b2bff26d,Binance,21/06/2021 17:59:06,1000000000000,14,38,9,New
138,Star Miner,0x816797078f011715591e31e8bbe7efd034f6aea6,https://bscscan.com/token/0x816797078f011715591e31e8bbe7efd034f6aea6,Binance,21/06/2021 17:59:06,1000000000000000,15,48,9,New
139,JUSTRISE,0x78775c9dddcc6af1d2a4d8428384e01ab2dd0f48,https://bscscan.com/token/0x78775c9dddcc6af1d2a4d8428384e01ab2dd0f48,Binance,21/06/2021 17:59:06,1000000000000000,197,608,18,New
140,Mr.Crab,0x7145ffb6ed0d96516bc479cf6d7532177428d0b1,https://bscscan.com/token/0x7145ffb6ed0d96516bc479cf6d7532177428d0b1,Binance,21/06/2021 17:59:06,100000000000000,7,21,9,New
141,SummerShiba,0x59f851ccd01df9e1a589c9b9b9da6b854d6d81b6,https://bscscan.com/token/0x59f851ccd01df9e1a589c9b9b9da6b854d6d81b6,Binance,21/06/2021 17:59:06,1000000000000000,125,546,9,New
142,EverCorgiToken,0x35ee0268c945e39fd65a9e07c84071fbf08136f2,https://bscscan.com/token/0x35ee0268c945e39fd65a9e07c84071fbf08136f2,Binance,21/06/2021 17:59:06,1000000000000000000,187,575,9,New
143,Battosai,0xad0d3be79a499928ada25fbfcfbf32da6415eb86,https://bscscan.com/token/0xad0d3be79a499928ada25fbfcfbf32da6415eb86,Binance,21/06/2021 17:59:06,100000000000000,11,40,9,New
144,CyberDoge,0x2ff8f8f6b014ed0b5e5804e2bdb78bcb604e4c6d,https://bscscan.com/token/0x2ff8f8f6b014ed0b5e5804e2bdb78bcb604e4c6d,Binance,21/06/2021 17:59:06,100000000,22,87,18,New
145,BabySitter,0x26b9f129c2a077467daed29f8774bc83cccbde27,https://bscscan.com/token/0x26b9f129c2a077467daed29f8774bc83cccbde27,Binance,21/06/2021 17:59:06,756259016453.257398,11,36,18,New
146,SIREN INU,0x0ecd9f04c9a570cc1d7f3d1ecb0c23986fb52a80,https://bscscan.com/token/0x0ecd9f04c9a570cc1d7f3d1ecb0c23986fb52a80,Binance,21/06/2021 17:59:06,10000000000000000,8,9,7,New
147,Elon EverDoge,0x6ec57dab665aad4a0cbf4274561a26bce662e0bd,https://bscscan.com/token/0x6ec57dab665aad4a0cbf4274561a26bce662e0bd,Binance,21/06/2021 17:59:06,1000000000000000,2,2,9,New
148,MOONRISER,0x4e58c806c8f1ba7021864688cff3400fe8540203,https://bscscan.com/token/0x4e58c806c8f1ba7021864688cff3400fe8540203,Binance,21/06/2021 17:59:06,1000000000000000,147,565,18,New
149,PinkCarrot,0x3d31a7b4f3e5849e5e83702d25f66b8238bd7881,https://bscscan.com/token/0x3d31a7b4f3e5849e5e83702d25f66b8238bd7881,Binance,21/06/2021 17:59:06,100000000000,8,27,9,New
150,SafePlanet🌎,0xb592eff36c0d1b082166e55f0941b86bd10159aa,https://bscscan.com/token/0xb592eff36c0d1b082166e55f0941b86bd10159aa,Binance,21/06/2021 17:59:06,10000000000000,22,45,8,New
151,UPSHINE,0xf45a139ca99a7f622b6a8bb713af705d59202684,https://bscscan.com/token/0xf45a139ca99a7f622b6a8bb713af705d59202684,Binance,21/06/2021 17:59:06,1000000000000000,10,27,9,New
152,AYY LMAO,0xea11ba59d500cfa8cfeec1128307a2f030666fec,https://bscscan.com/token/0xea11ba59d500cfa8cfeec1128307a2f030666fec,Binance,21/06/2021 17:59:06,1000000000000000,65,328,9,New
153,Gopnik,0xe0e5001a4ee5dc00a002d43731fa6b1cfb37862e,https://bscscan.com/token/0xe0e5001a4ee5dc00a002d43731fa6b1cfb37862e,Binance,21/06/2021 17:59:06,1000000000000,1,1,9,New
154,CoShi Inu,0xd1df372011e3220280bdcff11b37b234c109e3e2,https://bscscan.com/token/0xd1df372011e3220280bdcff11b37b234c109e3e2,Binance,21/06/2021 17:59:06,1000000000000000,6,8,18,New
155,TOKEN SNIFFER ,0x9326010edf5bfdc39b379bbfe1fb2796f90bb1d7,https://bscscan.com/token/0x9326010edf5bfdc39b379bbfe1fb2796f90bb1d7,Binance,21/06/2021 17:59:06,10000000000,30,123,18,New
156,Paisa Token,0x0b2c6f5f177fdd9326039b3110887f2d0f98f713,https://bscscan.com/token/0x0b2c6f5f177fdd9326039b3110887f2d0f98f713,Binance,21/06/2021 17:59:06,1000000000000,327,670,9,New
157,8BIT DOGE,0x003f83da9868acc151be89eefa4d19838ffe5d64,https://bscscan.com/token/0x003f83da9868acc151be89eefa4d19838ffe5d64,Binance,21/06/2021 17:59:06,10000000000,334,4786,9,New
158,Kawakami Finance,0xfb6f23c17238e6caf485124f2c950e3a8b045990,https://bscscan.com/token/0xfb6f23c17238e6caf485124f2c950e3a8b045990,Binance,21/06/2021 17:59:06,1000000000000000,7,17,18,New
159,Octoking,0xd93c6547cc8209c25d71c0b18971dbbdccbb9dfe,https://bscscan.com/token/0xd93c6547cc8209c25d71c0b18971dbbdccbb9dfe,Binance,21/06/2021 17:59:06,1000000000000000,101,427,9,New
160,InuFather,0xbbd94683a911ed3973ff4698a2e27d9e1d17f9cf,https://bscscan.com/token/0xbbd94683a911ed3973ff4698a2e27d9e1d17f9cf,Binance,21/06/2021 17:59:06,1000000000000000,25,80,9,New
161,ButterSwap,0x95323c94d415094af09daac5283a5bf10c6234a0,https://bscscan.com/token/0x95323c94d415094af09daac5283a5bf10c6234a0,Binance,21/06/2021 17:59:06,1000000000000000,6,15,18,New
162,BabyDogeRise,0x914cc3028bbcc28034f96b077c6a51bd34e2206a,https://bscscan.com/token/0x914cc3028bbcc28034f96b077c6a51bd34e2206a,Binance,21/06/2021 17:59:06,1000000000000000,72,305,18,New
163,RisePhoenix,0x3167952cd68286257c817b2f804a9fbad34155a1,https://bscscan.com/token/0x3167952cd68286257c817b2f804a9fbad34155a1,Binance,21/06/2021 17:59:06,300000000,269,1467,8,New
164,❌Not Financial Advice,0x0eddd9b88337c3fd37a6240770727c0ba3713e47,https://bscscan.com/token/0x0eddd9b88337c3fd37a6240770727c0ba3713e47,Binance,21/06/2021 17:59:06,10000000000000,13,39,18,New
165,GrimReaper,0x0e31b2787c4a5f565093e7a409211e30106d1b93,https://bscscan.com/token/0x0e31b2787c4a5f565093e7a409211e30106d1b93,Binance,21/06/2021 17:59:06,100000000000000,33,120,9,New
166,EarnBUSD,0x77eb016273e7da99b827357474bae4eaf41befb8,https://bscscan.com/token/0x77eb016273e7da99b827357474bae4eaf41befb8,Binance,21/06/2021 17:59:06,90708389.305266,191,1026,9,New
167,POLYPIG,0xff39754755237b13441308db986e97d599034aac,https://bscscan.com/token/0xff39754755237b13441308db986e97d599034aac,Binance,21/06/2021 17:59:06,0,0,0,18,New
168,Yezion Tech,0x7b5bd9096325bd0c3b70eda63e16867c287a2e4f,https://bscscan.com/token/0x7b5bd9096325bd0c3b70eda63e16867c287a2e4f,Binance,21/06/2021 17:59:06,1000000000000000000,55,171,9,New
169,Diesel,0xf144d73e576fbf1d5c877f7300bd344a396470b9,https://bscscan.com/token/0xf144d73e576fbf1d5c877f7300bd344a396470b9,Binance,21/06/2021 17:59:06,1000000000000000,18,40,9,New
170,Crip Coin,0x8a0dffe3963f21074c51d3c837fe81b20364245d,https://bscscan.com/token/0x8a0dffe3963f21074c51d3c837fe81b20364245d,Binance,21/06/2021 17:59:06,1000000000000000,43,379,9,New
171,FeralImp,0x22a0bde80471466a146ed1856fa3e78278713bd4,https://bscscan.com/token/0x22a0bde80471466a146ed1856fa3e78278713bd4,Binance,21/06/2021 17:59:06,100000000000000,10,25,9,New
172,peachfolio,0xc1cbfb96a1d5361590b8df04ef78de2fa3178390,https://bscscan.com/token/0xc1cbfb96a1d5361590b8df04ef78de2fa3178390,Binance,21/06/2021 17:59:06,1000000000,1932,6492,18,New
173,SpaceBull,0x64c6097da69af179d3de6e764790492165d7b46d,https://bscscan.com/token/0x64c6097da69af179d3de6e764790492165d7b46d,Binance,21/06/2021 17:59:06,1000000000000,39,73,9,New
174,PumpkinCake,0x5a3f946fb7cc61b9c7e99db4f1e641348da7663b,https://bscscan.com/token/0x5a3f946fb7cc61b9c7e99db4f1e641348da7663b,Binance,21/06/2021 17:59:06,1000000000000,13,36,9,New
175,XGOLD,0x34088ae7ce43ffced6c567dd470502454c294ac0,https://bscscan.com/token/0x34088ae7ce43ffced6c567dd470502454c294ac0,Binance,21/06/2021 17:59:06,777715522330,380,780,8,New
176,GoatRise,0x3064d23336dfcddae3d641f031262546a013bf8f,https://bscscan.com/token/0x3064d23336dfcddae3d641f031262546a013bf8f,Binance,21/06/2021 17:59:06,1000000000000000,52,167,9,New
177,FELICETTE,0x19bb38bbc47a132da22c7aca23d166328377e97b,https://bscscan.com/token/0x19bb38bbc47a132da22c7aca23d166328377e97b,Binance,21/06/2021 17:59:06,50000000000000,13,36,12,New
178,CumSock,0x691f038e1d3c2e34bb2e6e43333c764fd8e67925,https://bscscan.com/token/0x691f038e1d3c2e34bb2e6e43333c764fd8e67925,Binance,21/06/2021 17:59:06,1000000000000000,50,266,18,New
179,SafeGem,0x4403ddb63095b6cc52155b70968c2a262ac6af76,https://bscscan.com/token/0x4403ddb63095b6cc52155b70968c2a262ac6af76,Binance,21/06/2021 17:59:06,949292368764.566128,8,22,18,New
180,STAR BLITZ ,0x09479c9f4943a0a2096ff35fbcec032bf32aca4b,https://bscscan.com/token/0x09479c9f4943a0a2096ff35fbcec032bf32aca4b,Binance,21/06/2021 17:59:06,7000000000,24,82,18,New
181,EverErect,0x7fe3cadafb1195d26bb865f94b554b38ae01a87d,https://bscscan.com/token/0x7fe3cadafb1195d26bb865f94b554b38ae01a87d,Binance,21/06/2021 17:59:06,696969696969,1587,5729,9,New
182,Canny Tech,0x108bf31b1a447a88cc65f2f8d8ea3007b4b9f34d,https://bscscan.com/token/0x108bf31b1a447a88cc65f2f8d8ea3007b4b9f34d,Binance,21/06/2021 17:59:06,100000000000000000,48,160,9,New
183,SpaceRocket,0xe4252c44717633623745cef0ca0b520b52d4d1ed,https://bscscan.com/token/0xe4252c44717633623745cef0ca0b520b52d4d1ed,Binance,21/06/2021 17:59:06,1000000000000,27,45,9,New
184,FreedomDoge,0xda2ecd4509dfdf06dadd08a2ae657d47b60cb0b1,https://bscscan.com/token/0xda2ecd4509dfdf06dadd08a2ae657d47b60cb0b1,Binance,21/06/2021 17:59:06,979022213913115.31416,265,3256,18,New
185,TikToken,0x82dd3a1be82e7ab1d0c0fc485462d4d37e13a29c,https://bscscan.com/token/0x82dd3a1be82e7ab1d0c0fc485462d4d37e13a29c,Binance,21/06/2021 17:59:06,1000000000000,634,698,18,New
186,POLARICE,0x80486383251f782a9082b02266082b0b4efc66a0,https://bscscan.com/token/0x80486383251f782a9082b02266082b0b4efc66a0,Binance,21/06/2021 17:59:06,1000000000000000,10,52,9,New
187,MEMENTO,0x802b1e5338c0e9d97c31e861d4f299c16313401e,https://bscscan.com/token/0x802b1e5338c0e9d97c31e861d4f299c16313401e,Binance,21/06/2021 17:59:06,1000000000000000,7,8,9,New
188,ColossusToken,0x20a77e6340f364e80989bb9b3095e5886e46da65,https://bscscan.com/token/0x20a77e6340f364e80989bb9b3095e5886e46da65,Binance,21/06/2021 17:59:06,9443710343.32208,69,829,9,New
189,Astronomical Gainz,0x15c4f1e48fb90ac3d1ebe983c95064f9879b922d,https://bscscan.com/token/0x15c4f1e48fb90ac3d1ebe983c95064f9879b922d,Binance,21/06/2021 17:59:06,2346380958031.219449,20,55,18,New
190,Monkey King,0xccd159509c9cb46a1db69e938a6de0b880238136,https://bscscan.com/token/0xccd159509c9cb46a1db69e938a6de0b880238136,Binance,21/06/2021 17:59:06,1000000000000000,7,9,9,New
191,EastonFinance,0x9f26cdd17eea7c7852f7796159480e0ee4d1a647,https://bscscan.com/token/0x9f26cdd17eea7c7852f7796159480e0ee4d1a647,Binance,21/06/2021 17:59:06,100000000000000,31,315,9,New
192,Mushroom,0x6ebd5ac31c64745270e04a8823bb72ab53be47c0,https://bscscan.com/token/0x6ebd5ac31c64745270e04a8823bb72ab53be47c0,Binance,21/06/2021 17:59:06,1000000000000,11,40,9,New
193,Shiba Dojo,0x146dc4efddc467754c63fa6f0a3c24dab6f738e9,https://bscscan.com/token/0x146dc4efddc467754c63fa6f0a3c24dab6f738e9,Binance,21/06/2021 17:59:06,100000000000000,9,23,9,New
194,Only The Brave,0x131308941d5e25307b7acf6e665aa050c00be7ac,https://bscscan.com/token/0x131308941d5e25307b7acf6e665aa050c00be7ac,Binance,21/06/2021 17:59:06,1000000000000000,14,27,9,New
195,Cursed If You Sell,0x0d9f6e92021c51fe5e5e161c63eafe8c4c99d15a,https://bscscan.com/token/0x0d9f6e92021c51fe5e5e161c63eafe8c4c99d15a,Binance,21/06/2021 17:59:06,1000000000000,70,212,9,New
196,ROCKET SHIP️ ,0x82a507453fbbfd409aeca500a4ed52467fff9ae9,https://bscscan.com/token/0x82a507453fbbfd409aeca500a4ed52467fff9ae9,Binance,21/06/2021 17:59:06,5000000000,26,106,18,New
197,Ternoa,0xd9a278329a50bd9b3a06da0f11072b3decec6238,https://bscscan.com/token/0xd9a278329a50bd9b3a06da0f11072b3decec6238,Binance,21/06/2021 17:59:06,1000000000000000,11,16,18,New
198,Mount Scamulanjaro,0xbe6e89b9886146e5d34b0d23b0778590090e340c,https://bscscan.com/token/0xbe6e89b9886146e5d34b0d23b0778590090e340c,Binance,21/06/2021 17:59:06,1000000,90,473,9,New
199,BakerySwap,0xadcdced53ffc32578bf29697b26a269aa93da535,https://bscscan.com/token/0xadcdced53ffc32578bf29697b26a269aa93da535,Binance,21/06/2021 17:59:06,1000000000000000,6,10,18,New
